chr	pos_bp	marker	pos_cM	chr_end	length_bp	length_cM	reversed	marker_status	marker_number
4	150780203	M3004	61.4	FALSE	1888875	0.200000000000003	FALSE	keep	3004
4	152669078	M3005	61.6	FALSE	1247472	0.199999999999996	FALSE	keep	3005
4	153916550	M3006	61.8	FALSE	305321	0.200000000000003	FALSE	keep	3006
4	154221871	M3007	62	FALSE	601918	0.399999999999999	FALSE	keep	3007
4	154823789	M3009	62.4	FALSE	260379	0.200000000000003	FALSE	keep	3009
4	155084168	M3010	62.6	FALSE	303479	0.199999999999996	FALSE	keep	3010
4	155387647	M3011	62.8	FALSE	312817	0.200000000000003	FALSE	keep	3011
4	155700464	M3012	63	FALSE	271784	0.200000000000003	FALSE	keep	3012
4	155972248	M3013	63.2	FALSE	294886	0.199999999999996	FALSE	keep	3013
4	156267134	M3014	63.4	FALSE	289668	0.200000000000003	FALSE	keep	3014
4	156556802	M3015	63.6	FALSE	276412	0.199999999999996	FALSE	keep	3015
4	156833214	M3016	63.8	FALSE	285506	0.200000000000003	FALSE	keep	3016
4	157118720	M3017	64	FALSE	263391	0.200000000000003	FALSE	keep	3017
4	157382111	M3018	64.2	FALSE	266911	0.200000000000003	FALSE	keep	3018
4	157649022	M3019	64.4	FALSE	284706	0.199999999999989	FALSE	keep	3019
4	157933728	M3020	64.6	FALSE	293330	0.200000000000003	FALSE	keep	3020
4	158227058	M3021	64.8	FALSE	227212	0.200000000000003	FALSE	keep	3021
4	158454270	M3022	65	FALSE	262324	0.200000000000003	FALSE	keep	3022
4	158716594	M3023	65.2	FALSE	156708	0.200000000000003	FALSE	keep	3023
4	158873302	M3024	65.4	FALSE	401452	0.199999999999989	FALSE	keep	3024
4	159274754	M3025	65.6	FALSE	233476	0.200000000000003	FALSE	keep	3025
4	159508230	M3026	65.8	FALSE	163407	0.200000000000003	FALSE	keep	3026
4	159671637	M3027	66	FALSE	149217	0.200000000000003	FALSE	keep	3027
4	159820854	M3028	66.2	FALSE	181593	0.200000000000003	FALSE	keep	3028
4	160002447	M3029	66.4	FALSE	156189	0.199999999999989	FALSE	keep	3029
4	160158636	M3030	66.6	FALSE	309913	0.400000000000006	FALSE	keep	3030
4	160468549	M3032	67	FALSE	139429	0.200000000000003	FALSE	keep	3032
4	160607978	M3033	67.2	FALSE	158646	0.200000000000003	FALSE	keep	3033
4	160766624	M3034	67.4	FALSE	163396	0.199999999999989	FALSE	keep	3034
4	160930020	M3035	67.6	FALSE	162349	0.200000000000003	FALSE	keep	3035
4	161092369	M3036	67.8	FALSE	129408	0.200000000000003	FALSE	keep	3036
4	161221777	M3037	68	FALSE	167339	0.200000000000003	FALSE	keep	3037
4	161389116	M3038	68.2	FALSE	161691	0.200000000000003	FALSE	keep	3038
4	161550807	M3039	68.4	FALSE	166770	0.199999999999989	FALSE	keep	3039
4	161717577	M3040	68.6	FALSE	161545	0.200000000000003	FALSE	keep	3040
4	161879122	M3041	68.8	FALSE	163832	0.200000000000003	FALSE	keep	3041
4	162042954	M3042	69	FALSE	160423	0.200000000000003	FALSE	keep	3042
4	162203377	M3043	69.2	FALSE	159642	0.200000000000003	FALSE	keep	3043
4	162363019	M3044	69.4	FALSE	269203	0.599999999999994	FALSE	keep	3044
4	162632222	M3047	70	FALSE	310347	0.200000000000003	FALSE	keep	3047
4	162942569	M3048	70.2	FALSE	280325	0.200000000000003	FALSE	keep	3048
4	163222894	M3049	70.4	FALSE	298431	0.199999999999989	FALSE	keep	3049
4	163521325	M3050	70.6	FALSE	570584	0.400000000000006	FALSE	keep	3050
4	164091909	M3052	71	FALSE	288347	0.200000000000003	FALSE	keep	3052
4	164380256	M3053	71.2	FALSE	304266	0.200000000000003	FALSE	keep	3053
4	164684522	M3054	71.4	FALSE	524475	0.399999999999991	FALSE	keep	3054
4	165208997	M3056	71.8	FALSE	298277	0.200000000000003	FALSE	keep	3056
4	165507274	M3057	72	FALSE	981502	0.400000000000006	FALSE	keep	3057
4	166859634	M3062	73	FALSE	311634	0.200000000000003	FALSE	keep	3062
4	167171268	M3063	73.2	FALSE	592940	0.399999999999991	FALSE	keep	3063
4	167764208	M3065	73.6	FALSE	236702	0.200000000000003	FALSE	keep	3065
4	168000910	M3066	73.8	FALSE	227824	0.200000000000003	FALSE	keep	3066
4	168228734	M3067	74	FALSE	342401	0.200000000000003	FALSE	keep	3067
4	168571135	M3068	74.2	FALSE	292172	0.200000000000003	FALSE	keep	3068
4	168863307	M3069	74.4	FALSE	295322	0.199999999999989	FALSE	keep	3069
4	169158629	M3070	74.6	FALSE	281145	0.200000000000003	FALSE	keep	3070
4	169439774	M3071	74.8	FALSE	280329	0.200000000000003	FALSE	keep	3071
4	169720103	M3072	75	FALSE	175118	0.200000000000003	FALSE	keep	3072
4	169895221	M3073	75.2	FALSE	61964	0.200000000000003	FALSE	keep	3073
4	169957185	M3074	75.4	FALSE	64616	0.199999999999989	FALSE	keep	3074
4	170021801	M3075	75.6	FALSE	63612	0.200000000000003	FALSE	keep	3075
4	170085413	M3076	75.8	FALSE	57692	0.200000000000003	FALSE	keep	3076
4	170143105	M3077	76	FALSE	653911	0.200000000000003	FALSE	keep	3077
4	170797016	M3078	76.2	FALSE	660830	0.200000000000003	FALSE	keep	3078
4	171457846	M3079	76.4	FALSE	701647	0.199999999999989	FALSE	keep	3079
4	172159493	M3080	76.6	FALSE	677873	0.200000000000003	FALSE	keep	3080
4	172837366	M3081	76.8	FALSE	672591	0.200000000000003	FALSE	keep	3081
4	173509957	M3082	77	FALSE	182022	0.200000000000003	FALSE	keep	3082
4	173691979	M3083	77.2	FALSE	121964	0.200000000000003	FALSE	keep	3083
4	173813943	M3084	77.4	FALSE	144304	0.199999999999989	FALSE	keep	3084
4	173958247	M3085	77.6	FALSE	169107	0.200000000000003	FALSE	keep	3085
4	174127354	M3086	77.8	FALSE	160423	0.200000000000003	FALSE	keep	3086
4	174287777	M3087	78	FALSE	143468	0.200000000000003	FALSE	keep	3087
4	174431245	M3088	78.2	FALSE	223001	0.399999999999991	FALSE	keep	3088
4	174654246	M3090	78.6	FALSE	104713	0.200000000000003	FALSE	keep	3090
4	174758959	M3091	78.8	FALSE	105563	0.200000000000003	FALSE	keep	3091
4	174864522	M3092	79	FALSE	103547	0.200000000000003	FALSE	keep	3092
4	174968069	M3093	79.2	FALSE	103772	0.200000000000003	FALSE	keep	3093
4	175071841	M3094	79.4	FALSE	99609	0.199999999999989	FALSE	keep	3094
4	175171450	M3095	79.6	FALSE	103533	0.200000000000003	FALSE	keep	3095
4	175274983	M3096	79.8	FALSE	118153	0.200000000000003	FALSE	keep	3096
4	175393136	M3097	80	FALSE	216545	0.400000000000006	FALSE	keep	3097
4	175609681	M3099	80.4	FALSE	103782	0.199999999999989	FALSE	keep	3099
4	175713463	M3100	80.6	FALSE	171038	0.200000000000003	FALSE	keep	3100
4	175884501	M3101	80.8	FALSE	202332	0.400000000000006	FALSE	keep	3101
4	176086833	M3103	81.2	FALSE	134663	0.200000000000003	FALSE	keep	3103
4	176221496	M3104	81.4	FALSE	197124	0.399999999999991	FALSE	keep	3104
4	176418620	M3106	81.8	FALSE	84183	0.200000000000003	FALSE	keep	3106
4	176502803	M3107	82	FALSE	188291	0.200000000000003	FALSE	keep	3107
4	176691094	M3108	82.2	FALSE	74304	0.200000000000003	FALSE	keep	3108
4	176765398	M3109	82.4	FALSE	133100	0.199999999999989	FALSE	keep	3109
4	176898498	M3110	82.6	FALSE	123707	0.200000000000003	FALSE	keep	3110
4	177022205	M3111	82.8	FALSE	258858	0.400000000000006	FALSE	keep	3111
4	177281063	M3113	83.2	FALSE	271672	0.399999999999991	FALSE	keep	3113
4	177552735	M3115	83.6	FALSE	92885	0.200000000000003	FALSE	keep	3115
4	177645620	M3116	83.8	FALSE	134885	0.200000000000003	FALSE	keep	3116
4	177780505	M3117	84	FALSE	118814	0.200000000000003	FALSE	keep	3117
4	177899319	M3118	84.2	FALSE	125181	0.200000000000003	FALSE	keep	3118
4	178024500	M3119	84.4	FALSE	106722	0.199999999999989	FALSE	keep	3119
4	178131222	M3120	84.6	FALSE	122240	0.200000000000003	FALSE	keep	3120
4	178253462	M3121	84.8	FALSE	111812	0.200000000000003	FALSE	keep	3121
4	178365274	M3122	85	FALSE	155680	0.200000000000003	FALSE	keep	3122
4	178520954	M3123	85.2	FALSE	172361	0.200000000000003	FALSE	keep	3123
4	178693315	M3124	85.4	FALSE	148078	0.199999999999989	FALSE	keep	3124
4	178841393	M3125	85.6	FALSE	194630	0.200000000000003	FALSE	keep	3125
4	179036023	M3126	85.8	FALSE	167552	0.200000000000003	FALSE	keep	3126
4	179203575	M3127	86	FALSE	158530	0.200000000000003	FALSE	keep	3127
4	179362105	M3128	86.2	FALSE	175969	0.200000000000003	FALSE	keep	3128
4	179538074	M3129	86.4	FALSE	325539	0.399999999999991	FALSE	keep	3129
4	179863613	M3131	86.8	FALSE	165372	0.200000000000003	FALSE	keep	3131
4	180028985	M3132	87	FALSE	277577	0.400000000000006	FALSE	keep	3132
4	180306562	M3134	87.4	FALSE	151459	0.199999999999989	FALSE	keep	3134
4	180458021	M3135	87.6	FALSE	183994	0.200000000000003	FALSE	keep	3135
4	180642015	M3136	87.8	FALSE	87207	0.200000000000003	FALSE	keep	3136
4	180729222	M3137	88	FALSE	255136	0.200000000000003	FALSE	keep	3137
4	180984358	M3138	88.2	FALSE	156734	0.200000000000003	FALSE	keep	3138
4	181141092	M3139	88.4	FALSE	158188	0.199999999999989	FALSE	keep	3139
4	181299280	M3140	88.6	FALSE	168029	0.200000000000003	FALSE	keep	3140
4	181467309	M3141	88.8	FALSE	102822	0.200000000000003	FALSE	keep	3141
4	181570131	M3142	89	FALSE	38895	0.200000000000003	FALSE	keep	3142
4	181609026	M3143	89.2	FALSE	49378	0.200000000000003	FALSE	keep	3143
4	181725220	M3146	89.8	FALSE	72116	0.400000000000006	FALSE	keep	3146
4	181797336	M3148	90.2	FALSE	43086	0.200000000000003	FALSE	keep	3148
4	181840422	M3149	90.4	FALSE	113788	0.199999999999989	FALSE	keep	3149
4	181954210	M3150	90.6	FALSE	182748	0.200000000000003	FALSE	keep	3150
4	182136958	M3151	90.8	FALSE	179215	0.200000000000003	FALSE	keep	3151
4	182316173	M3152	91	FALSE	139020	0.200000000000003	FALSE	keep	3152
4	182455193	M3153	91.2	FALSE	189508	0.200000000000003	FALSE	keep	3153
4	182644701	M3154	91.4	FALSE	184915	0.199999999999989	FALSE	keep	3154
4	182829616	M3155	91.6	FALSE	177807	0.200000000000003	FALSE	keep	3155
4	183007423	M3156	91.8	FALSE	209908	0.200000000000003	FALSE	keep	3156
4	183217331	M3157	92	FALSE	118112	0.200000000000003	FALSE	keep	3157
4	183335443	M3158	92.2	FALSE	182470	0.200000000000003	FALSE	keep	3158
4	183517913	M3159	92.4	FALSE	193428	0.199999999999989	FALSE	keep	3159
4	183711341	M3160	92.6	FALSE	211646	0.200000000000003	FALSE	keep	3160
4	183922987	M3161	92.8	FALSE	238155	0.200000000000003	FALSE	keep	3161
4	184161142	M3162	93	FALSE	153096	0.200000000000003	FALSE	keep	3162
4	184314238	M3163	93.2	FALSE	134680	0.200000000000003	FALSE	keep	3163
4	184448918	M3164	93.4	FALSE	146085	0.199999999999989	FALSE	keep	3164
4	184595003	M3165	93.6	FALSE	141057	0.200000000000003	FALSE	keep	3165
4	184736060	M3166	93.8	FALSE	115790	0.200000000000003	FALSE	keep	3166
4	184851850	M3167	94	FALSE	571701	0.200000000000003	FALSE	keep	3167
4	185423551	M3168	94.2	FALSE	133880	0.200000000000003	FALSE	keep	3168
4	185557431	M3169	94.4	FALSE	160713	0.199999999999989	FALSE	keep	3169
4	185718144	M3170	94.6	FALSE	136649	0.200000000000003	FALSE	keep	3170
4	185854793	M3171	94.8	FALSE	141142	0.200000000000003	FALSE	keep	3171
4	185995935	M3172	95	FALSE	144493	0.200000000000003	FALSE	keep	3172
4	186140428	M3173	95.2	FALSE	147167	0.200000000000003	FALSE	keep	3173
4	186287595	M3174	95.4	FALSE	140985	0.199999999999989	FALSE	keep	3174
4	186428580	M3175	95.6	FALSE	154251	0.200000000000003	FALSE	keep	3175
4	186582831	M3176	95.8	FALSE	137317	0.200000000000003	FALSE	keep	3176
4	186720148	M3177	96	FALSE	213004	0.200000000000003	FALSE	keep	3177
4	186933152	M3178	96.2	FALSE	230161	0.399999999999991	FALSE	keep	3178
4	187163313	M3180	96.6	FALSE	167253	0.200000000000003	FALSE	keep	3180
4	187330566	M3181	96.8	FALSE	139352	0.200000000000003	FALSE	keep	3181
4	187469918	M3182	97	FALSE	140541	0.200000000000003	FALSE	keep	3182
4	187610459	M3183	97.2	FALSE	169387	0.200000000000003	FALSE	keep	3183
4	187779846	M3184	97.4	FALSE	141113	0.199999999999989	FALSE	keep	3184
4	187920959	M3185	97.6	FALSE	264526	0.200000000000003	FALSE	keep	3185
4	188185485	M3186	97.8	FALSE	381723	0.200000000000003	FALSE	keep	3186
4	188567208	M3187	98	FALSE	226210	0.200000000000003	FALSE	keep	3187
4	188793418	M3188	98.2	FALSE	126246	0.200000000000003	FALSE	keep	3188
4	188919664	M3189	98.4	FALSE	211363	0.199999999999989	FALSE	keep	3189
4	189131027	M3190	98.6	FALSE	9035	0.200000000000003	FALSE	keep	3190
4	189140062	M3191	98.8	FALSE	108218	0.200000000000003	FALSE	keep	3191
4	189248280	M3192	99	FALSE	94323	0.200000000000003	FALSE	keep	3192
4	189342603	M3193	99.2	FALSE	87694	0.200000000000003	FALSE	keep	3193
4	189430297	M3194	99.4	FALSE	337296	0.599999999999994	FALSE	keep	3194
4	189767593	M3197	100	FALSE	301379	0.400000000000006	FALSE	keep	3197
4	190068972	M3199	100.4	FALSE	213452	0.199999999999989	FALSE	keep	3199
4	190282424	M3200	100.6	FALSE	204761	0.200000000000003	FALSE	keep	3200
4	190487185	M3201	100.8	FALSE	224160	0.200000000000003	FALSE	keep	3201
4	190711345	M3202	101	FALSE	198112	0.200000000000003	FALSE	keep	3202
4	190909457	M3203	101.2	FALSE	136117	0.200000000000003	FALSE	keep	3203
4	191045574	M3204	101.4	FALSE	186170	0.199999999999989	FALSE	keep	3204
4	191231744	M3205	101.6	FALSE	146658	0.200000000000003	FALSE	keep	3205
4	191378402	M3206	101.8	FALSE	841333	0.200000000000003	FALSE	keep	3206
4	192554452	M3209	102.4	FALSE	422129	0.199999999999989	FALSE	keep	3209
4	192976581	M3210	102.6	FALSE	371989	0.200000000000003	FALSE	keep	3210
4	193348570	M3211	102.8	FALSE	261884	0.200000000000003	FALSE	keep	3211
4	193610454	M3212	103	FALSE	514787	0.400000000000006	FALSE	keep	3212
4	194125241	M3214	103.4	FALSE	526005	0.399999999999991	FALSE	keep	3214
4	194651246	M3216	103.8	FALSE	260372	0.200000000000003	FALSE	keep	3216
4	194911618	M3217	104	FALSE	270665	0.200000000000003	FALSE	keep	3217
4	195182283	M3218	104.2	FALSE	271731	0.200000000000003	FALSE	keep	3218
4	195454014	M3219	104.4	FALSE	325799	0.199999999999989	FALSE	keep	3219
4	195779813	M3220	104.6	FALSE	245173	0.200000000000003	FALSE	keep	3220
4	196024986	M3221	104.8	FALSE	221610	0.200000000000003	FALSE	keep	3221
4	196246596	M3222	105	FALSE	233642	0.200000000000003	FALSE	keep	3222
4	196480238	M3223	105.2	FALSE	709384	0.200000000000003	FALSE	keep	3223
4	197189622	M3224	105.4	FALSE	657879	0.199999999999989	FALSE	keep	3224
4	197847501	M3225	105.6	FALSE	651737	0.200000000000003	FALSE	keep	3225
4	198499238	M3226	105.8	FALSE	630981	0.200000000000003	FALSE	keep	3226
4	199130219	M3227	106	FALSE	660212	0.200000000000003	FALSE	keep	3227
4	199790431	M3228	106.2	FALSE	658963	0.200000000000003	FALSE	keep	3228
4	200449394	M3229	106.4	FALSE	532346	0.199999999999989	FALSE	keep	3229
4	200981740	M3230	106.6	FALSE	439961	0.200000000000003	FALSE	keep	3230
4	201421701	M3231	106.8	FALSE	427429	0.200000000000003	FALSE	keep	3231
4	201849130	M3232	107	FALSE	543549	0.200000000000003	FALSE	keep	3232
4	202392679	M3233	107.2	FALSE	310308	0.200000000000003	FALSE	keep	3233
4	202702987	M3234	107.4	FALSE	463051	0.199999999999989	FALSE	keep	3234
4	203166038	M3235	107.6	FALSE	605588	0.200000000000003	FALSE	keep	3235
4	203771626	M3236	107.8	FALSE	695449	0.200000000000003	FALSE	keep	3236
4	204467075	M3237	108	FALSE	704654	0.200000000000003	FALSE	keep	3237
4	205171729	M3238	108.2	FALSE	515095	0.200000000000003	FALSE	keep	3238
4	205686824	M3239	108.4	FALSE	563290	0.199999999999989	FALSE	keep	3239
4	206250114	M3240	108.6	FALSE	784164	0.200000000000003	FALSE	keep	3240
4	207034278	M3241	108.8	FALSE	946423	0.200000000000003	FALSE	keep	3241
4	207980701	M3242	109	FALSE	906610	0.200000000000003	FALSE	keep	3242
4	208887311	M3243	109.2	FALSE	833461	0.200000000000003	FALSE	keep	3243
4	209720772	M3244	109.4	FALSE	848990	0.199999999999989	FALSE	keep	3244
4	210569762	M3245	109.6	FALSE	854367	0.200000000000003	FALSE	keep	3245
4	211424129	M3246	109.8	FALSE	1843458	0.400000000000006	FALSE	keep	3246
4	213267587	M3248	110.2	FALSE	862834	0.200000000000003	FALSE	keep	3248
4	214130421	M3249	110.4	FALSE	559906	0.199999999999989	FALSE	keep	3249
4	214690327	M3250	110.6	FALSE	1171153	0.200000000000003	FALSE	keep	3250
4	215861480	M3251	110.8	FALSE	590220	0.200000000000003	FALSE	keep	3251
4	216451700	M3252	111	FALSE	1608793	0.200000000000003	FALSE	keep	3252
4	218060493	M3253	111.2	FALSE	1504300	0.200000000000003	FALSE	keep	3253
4	219564793	M3254	111.4	FALSE	360104	0.199999999999989	FALSE	keep	3254
4	219924897	M3255	111.6	FALSE	376720	0.200000000000003	FALSE	keep	3255
4	220301617	M3256	111.8	FALSE	417055	0.200000000000003	FALSE	keep	3256
4	220718672	M3257	112	FALSE	2861450	0.200000000000003	FALSE	keep	3257
4	223580122	M3258	112.2	FALSE	2322923	0.200000000000003	FALSE	keep	3258
4	225903045	M3259	112.4	FALSE	592159	0.199999999999989	FALSE	keep	3259
4	226495204	M3260	112.6	FALSE	564010	0.200000000000003	FALSE	keep	3260
4	227059214	M3261	112.8	FALSE	585186	0.200000000000003	FALSE	keep	3261
4	227644400	M3262	113	FALSE	589668	0.200000000000003	FALSE	keep	3262
4	228234068	M3263	113.2	FALSE	643244	0.200000000000003	FALSE	keep	3263
4	228877312	M3264	113.4	FALSE	464598	0.199999999999989	FALSE	keep	3264
4	229341910	M3265	113.6	FALSE	1270089	0.200000000000003	FALSE	keep	3265
4	230611999	M3266	113.8	FALSE	642535	0.200000000000003	FALSE	keep	3266
4	231254534	M3267	114	FALSE	555613	0.200000000000003	FALSE	keep	3267
4	231810147	M3268	114.2	FALSE	579707	0.200000000000003	FALSE	keep	3268
4	232389854	M3269	114.4	FALSE	598510	0.199999999999989	FALSE	keep	3269
4	232988364	M3270	114.6	FALSE	581764	0.200000000000003	FALSE	keep	3270
4	233570128	M3271	114.8	FALSE	627826	0.200000000000003	FALSE	keep	3271
4	234197954	M3272	115	FALSE	222015	0.200000000000003	FALSE	keep	3272
4	234419969	M3273	115.2	FALSE	431900	0.399999999999991	FALSE	keep	3273
4	234851869	M3275	115.6	FALSE	236829	0.200000000000003	FALSE	keep	3275
4	235088698	M3276	115.8	FALSE	186343	0.200000000000003	FALSE	keep	3276
4	235275041	M3277	116	FALSE	139823	0.200000000000003	FALSE	keep	3277
4	235414864	M3278	116.2	FALSE	133767	0.200000000000003	FALSE	keep	3278
4	235548631	M3279	116.4	FALSE	134422	0.199999999999989	FALSE	keep	3279
4	235683053	M3280	116.6	FALSE	136411	0.200000000000003	FALSE	keep	3280
4	235819464	M3281	116.8	FALSE	133878	0.200000000000003	FALSE	keep	3281
4	235953342	M3282	117	FALSE	177811	0.200000000000003	FALSE	keep	3282
4	236131153	M3283	117.2	FALSE	133839	0.200000000000003	FALSE	keep	3283
4	236264992	M3284	117.4	FALSE	134959	0.199999999999989	FALSE	keep	3284
4	236399951	M3285	117.6	FALSE	129984	0.200000000000003	FALSE	keep	3285
4	236529935	M3286	117.8	FALSE	278158	0.400000000000006	FALSE	keep	3286
4	236808093	M3288	118.2	FALSE	493074	0.200000000000003	FALSE	keep	3288
4	237301167	M3289	118.4	FALSE	542062	0.199999999999989	FALSE	keep	3289
4	237843229	M3290	118.6	FALSE	347657	0.200000000000003	FALSE	keep	3290
4	238190886	M3291	118.8	FALSE	200096	0.200000000000003	FALSE	keep	3291
4	238390982	M3292	119	FALSE	218334	0.200000000000003	FALSE	keep	3292
4	238609316	M3293	119.2	FALSE	198223	0.200000000000003	FALSE	keep	3293
4	238807539	M3294	119.4	FALSE	221977	0.199999999999989	FALSE	keep	3294
4	239029516	M3295	119.6	FALSE	56291	0.200000000000003	FALSE	keep	3295
4	239085807	M3296	119.8	FALSE	69339	0.200000000000003	FALSE	keep	3296
4	239155146	M3297	120	FALSE	55575	0.200000000000003	FALSE	keep	3297
4	239210721	M3298	120.2	FALSE	56118	0.200000000000003	FALSE	keep	3298
4	239266839	M3299	120.4	FALSE	54791	0.199999999999989	FALSE	keep	3299
4	239321630	M3300	120.6	FALSE	55182	0.200000000000003	FALSE	keep	3300
4	239376812	M3301	120.8	FALSE	47001	0.200000000000003	FALSE	keep	3301
4	239423813	M3302	121	FALSE	69189	0.200000000000003	FALSE	keep	3302
4	239493002	M3303	121.2	FALSE	56058	0.200000000000003	FALSE	keep	3303
4	239549060	M3304	121.4	FALSE	56217	0.199999999999989	FALSE	keep	3304
4	239605277	M3305	121.6	FALSE	56249	0.200000000000003	FALSE	keep	3305
4	239661526	M3306	121.8	FALSE	56410	0.200000000000003	FALSE	keep	3306
4	239717936	M3307	122	FALSE	169141	0.599999999999994	FALSE	keep	3307
4	239887077	M3310	122.6	FALSE	59827	0.200000000000003	FALSE	keep	3310
4	239946904	M3311	122.8	FALSE	44303	0.200000000000003	FALSE	keep	3311
4	239991207	M3312	123	FALSE	71937	0.200000000000003	FALSE	keep	3312
4	240063144	M3313	123.2	FALSE	57380	0.200000000000003	FALSE	keep	3313
4	240120524	M3314	123.4	FALSE	56200	0.199999999999989	FALSE	keep	3314
4	240176724	M3315	123.6	FALSE	56206	0.200000000000003	FALSE	keep	3315
4	240232930	M3316	123.8	FALSE	67610	0.200000000000003	FALSE	keep	3316
4	240300540	M3317	124	FALSE	44420	0.200000000000003	FALSE	keep	3317
4	240344960	M3318	124.2	FALSE	67622	0.200000000000003	FALSE	keep	3318
4	240412582	M3319	124.4	FALSE	283320	0.599999999999994	FALSE	keep	3319
4	240695902	M3322	125	FALSE	77375	0.200000000000003	FALSE	keep	3322
4	240773277	M3323	125.2	FALSE	77292	0.200000000000003	FALSE	keep	3323
4	240850569	M3324	125.4	FALSE	83032	0.199999999999989	FALSE	keep	3324
4	240933601	M3325	125.6	FALSE	136250	0.400000000000006	FALSE	keep	3325
4	241069851	M3327	126	FALSE	93928	0.200000000000003	FALSE	keep	3327
4	241163779	M3328	126.2	FALSE	142211	0.399999999999991	FALSE	keep	3328
4	241305990	M3330	126.6	FALSE	62330	0.200000000000003	FALSE	keep	3330
4	241368320	M3331	126.8	FALSE	74564	0.200000000000003	FALSE	keep	3331
4	241498327	M3334	127.4	FALSE	73384	0.199999999999989	FALSE	keep	3334
4	241571711	M3335	127.6	FALSE	42254	0.200000000000003	FALSE	keep	3335
4	241613965	M3336	127.8	FALSE	57912	0.200000000000003	FALSE	keep	3336
4	241671877	M3337	128	FALSE	47022	0.199999999999989	FALSE	keep	3337
4	241718899	M3338	128.2	FALSE	98730	0.400000000000006	FALSE	keep	3338
4	241817629	M3340	128.6	FALSE	51200	0.200000000000017	FALSE	keep	3340
4	241868829	M3341	128.8	FALSE	56788	0.199999999999989	FALSE	keep	3341
4	241925617	M3342	129	FALSE	50179	0.199999999999989	FALSE	keep	3342
4	241975796	M3343	129.2	FALSE	51394	0.200000000000017	FALSE	keep	3343
4	242027190	M3344	129.4	FALSE	55755	0.199999999999989	FALSE	keep	3344
4	242082945	M3345	129.6	FALSE	51407	0.200000000000017	FALSE	keep	3345
4	242134352	M3346	129.8	FALSE	51575	0.199999999999989	FALSE	keep	3346
4	242185927	M3347	130	FALSE	60545	0.199999999999989	FALSE	keep	3347
4	242246472	M3348	130.2	FALSE	40814	0.200000000000017	FALSE	keep	3348
4	242287286	M3349	130.4	FALSE	55838	0.199999999999989	FALSE	keep	3349
4	242343124	M3350	130.6	FALSE	49737	0.200000000000017	FALSE	keep	3350
4	242392861	M3351	130.8	FALSE	102257	0.399999999999977	FALSE	keep	3351
4	242495118	M3353	131.2	FALSE	99080	0.400000000000006	FALSE	keep	3353
4	242594198	M3355	131.6	FALSE	51394	0.200000000000017	FALSE	keep	3355
4	242645592	M3356	131.8	FALSE	54350	0.199999999999989	FALSE	keep	3356
4	242699942	M3357	132	FALSE	171067	0.599999999999994	FALSE	keep	3357
4	242871009	M3360	132.6	FALSE	51337	0.200000000000017	FALSE	keep	3360
4	242922346	M3361	132.8	FALSE	51397	0.199999999999989	FALSE	keep	3361
4	242973743	M3362	133	FALSE	108137	0.400000000000006	FALSE	keep	3362
4	243081880	M3364	133.4	FALSE	50918	0.199999999999989	FALSE	keep	3364
4	243132798	M3365	133.6	FALSE	52142	0.200000000000017	FALSE	keep	3365
4	243184940	M3366	133.8	FALSE	74715	0.399999999999977	FALSE	keep	3366
4	243259655	M3368	134.2	FALSE	102262	0.200000000000017	FALSE	keep	3368
4	243361917	M3369	134.4	FALSE	53095	0.199999999999989	FALSE	keep	3369
4	243415012	M3370	134.6	FALSE	51400	0.200000000000017	FALSE	keep	3370
4	243466412	M3371	134.8	FALSE	51901	0.199999999999989	FALSE	keep	3371
4	243518313	M3372	135	FALSE	133055	0.400000000000006	FALSE	keep	3372
4	243651368	M3374	135.4	FALSE	30021	0.199999999999989	FALSE	keep	3374
4	243681389	M3375	135.6	FALSE	32810	0.200000000000017	FALSE	keep	3375
4	243714199	M3376	135.8	FALSE	30114	0.199999999999989	FALSE	keep	3376
4	243744313	M3377	136	FALSE	30109	0.199999999999989	FALSE	keep	3377
4	243774422	M3378	136.2	FALSE	107381	0.200000000000017	FALSE	keep	3378
4	243881803	M3379	136.4	FALSE	88887	0.199999999999989	FALSE	keep	3379
4	243970690	M3380	136.6	FALSE	97146	0.200000000000017	FALSE	keep	3380
4	244067836	M3381	136.8	FALSE	165116	0.399999999999977	FALSE	keep	3381
4	244232952	M3383	137.2	FALSE	80783	0.200000000000017	FALSE	keep	3383
4	244313735	M3384	137.4	FALSE	83799	0.199999999999989	FALSE	keep	3384
4	244397534	M3385	137.6	FALSE	132956	0.400000000000006	FALSE	keep	3385
4	244530490	M3387	138	FALSE	49981	0.199999999999989	FALSE	keep	3387
4	244580471	M3388	138.2	FALSE	68265	0.200000000000017	FALSE	keep	3388
4	244648736	M3389	138.4	FALSE	69858	0.599999999999994	FALSE	keep	3389
4	244718594	M3392	139	FALSE	33625	0.199999999999989	FALSE	keep	3392
4	244774044	M3395	139.6	FALSE	17522	0.200000000000017	FALSE	keep	3395
4	244791566	M3396	139.8	FALSE	18676	0.199999999999989	FALSE	keep	3396
4	244810242	M3397	140	FALSE	18676	0.199999999999989	FALSE	keep	3397
4	244828918	M3398	140.2	FALSE	43814	0.400000000000006	FALSE	keep	3398
4	244872732	M3400	140.6	FALSE	18674	0.200000000000017	FALSE	keep	3400
4	244891406	M3401	140.8	FALSE	35894	0.199999999999989	FALSE	keep	3401
4	244927300	M3402	141	FALSE	57107	0.199999999999989	FALSE	keep	3402
